ISO,ShutterSpeedValue,ApertureValue,Flash,ExposureCompensation,LensType,FocalLength,MaxAperture,Professional,Version,AutofocusType,Hue_Mean,Hue_StdDev,Hue_Skewness,Hue_Kurtosis,Hue_Median,Hue_25th_Percentile,Hue_75th_Percentile,Saturation_Mean,Saturation_StdDev,Saturation_Skewness,Saturation_Kurtosis,Saturation_Median,Saturation_25th_Percentile,Saturation_75th_Percentile,Value_Mean,Value_StdDev,Value_Skewness,Value_Kurtosis,Value_Median,Value_25th_Percentile,Value_75th_Percentile
160,0.002,1.8,"Off, Did not fire",0,EF,50,1.2,L,0,USM,171.0,561.9413475844254,5.601011377505305,35.56827911705802,4.0,0.0,60.75,171.0,631.8907391709424,7.361503863739215,68.52688835519598,8.0,1.0,54.25,171.0,261.8366767901319,2.1036785193224503,3.3967503505344263,53.5,24.0,175.0
160,0.005,1.8,No Flash,0,RF,50,1.8,No,0,STM,171.0,456.82405666733445,5.010938335084658,29.66547427658515,13.0,2.0,108.25,171.0,216.52659334363528,4.1394267018861,26.083579416349263,104.0,67.0,171.25,171.0,159.9578801981947,0.6032646134911246,-1.39360458574295,78.5,36.0,347.5
320,0.125,8.0,"On, Fired",0,EF,24,1.4,L,2,USM,171.0,830.1999382678849,8.616567584782825,88.4368398622057,1.0,0.0,25.25,171.0,868.2140433095977,10.812825368181338,119.63224350911668,47.5,27.0,84.5,171.0,572.9104628451988,7.002189730633899,65.34745070563463,14.0,3.75,71.5
400,0.005,2.0,"Off, Did not fire",0,EF,35,1.4,L,2,USM,171.0,323.2589664263004,4.3587184531647205,24.168258311452767,73.5,10.0,160.25,171.0,202.8539537758631,2.504945206615696,9.954949854502358,98.5,24.0,260.0,171.0,127.68944259413149,2.2190083566033576,4.798899502810139,126.0,104.0,170.5
4000,0.00625,2.0,"Off, Did not fire",0,EF,24,1.4,L,2,USM,171.0,514.1383492674904,5.511949338813489,37.15541114735396,16.5,4.0,60.25,171.0,845.4905842911558,15.087131932434344,232.95929689406745,95.0,55.75,130.0,171.0,330.7307959277454,5.267577235538697,32.41246114934765,88.5,42.75,141.0
500,0.004,2.0,"Off, Did not fire",0,EF,35,1.4,L,2,USM,171.0,417.8825343323169,6.883977702000678,61.4806559367523,39.0,6.0,172.0,171.0,241.2095497176677,2.106205486922052,5.445557627167114,48.0,20.75,311.25,171.0,160.0759097272291,3.1505854989977804,14.883811727993876,164.5,77.0,231.0
160,0.005,1.8,No Flash,0,RF,50,1.8,No,0,STM,171.0,457.8849046840265,6.184541800444092,52.71279813023643,17.0,0.0,117.5,171.0,254.39098536996156,3.5400815079292434,15.721452842986796,86.0,58.0,137.0,171.0,151.14598696293595,0.6061642524664186,-1.2241751364904048,90.5,42.0,315.0
4000,0.003125,2.0,"Off, Did not fire",0,EF,35,1.4,L,2,USM,171.0,611.9746599124836,5.980425310317522,40.87439521802706,5.0,1.0,41.25,171.0,350.530212232127,5.015218350880425,31.745772323816354,59.5,7.75,164.25,171.0,256.55245869509804,5.586911760430383,36.31867965111894,149.0,69.5,197.25
400,0.003125,2.5,"Off, Did not fire",0,EF,35,1.4,L,2,USM,171.0,299.14608941535573,3.2700549816862474,13.809714761487683,45.0,17.0,150.25,171.0,164.96069607636844,1.0391053903440355,0.7482607789642151,132.5,21.75,274.0,171.0,139.67537699072088,2.854787920716299,11.977361560394238,119.5,94.0,158.5
4000,0.00625,2.0,"On, Fired",0,EF,35,1.4,L,2,USM,171.0,580.6957639870468,4.622743593547825,24.042380404426712,2.0,0.0,17.0,171.0,421.3403185816662,13.79965435015082,206.795363170813,106.0,52.0,184.75,171.0,230.20926281863638,13.460721473539735,199.20594678400496,129.0,110.75,177.5
320,0.001,2.8,"Off, Did not fire",0,EF,35,1.4,L,2,USM,171.0,571.2366314081232,12.46157590652622,178.1139162650856,38.0,9.0,161.5,171.0,529.6477603086792,10.128595667476814,129.44731803858005,43.0,12.0,111.25,171.0,481.28649212293504,15.345297536575563,239.12276658241342,148.5,77.75,178.25
320,0.0015625,2.8,"Off, Did not fire",0,EF,35,1.4,L,2,USM,171.0,500.32154504628323,4.814103071668002,27.844230154528297,5.0,0.0,74.25,171.0,305.8587424163318,8.930689408998699,108.0085737390913,107.5,36.0,201.25,171.0,216.03376110575866,1.7595337126463848,2.7040997759257346,65.0,32.0,254.0
400,0.003125,1.6,"Off, Did not fire",0,EF,50,1.2,L,0,USM,171.0,352.35392585084105,4.9125865419047985,29.98098941354104,50.5,9.0,197.75,171.0,217.3596170520182,2.6783543501950136,12.89395286331159,65.5,16.0,316.0,171.0,143.6987680444756,2.659890387093654,7.045206278482532,133.0,108.0,166.5
400,0.002,1.6,"Off, Did not fire",0,EF,50,1.2,L,0,USM,171.0,477.05129441182737,7.732704915417126,70.9147001624883,46.0,13.75,154.0,171.0,395.0057851633315,8.231781286801658,83.45428628601542,81.5,22.5,190.5,171.0,292.63844213038726,3.7731320360301757,15.113582295685845,88.5,40.75,134.5
800,0.0015625,1.6,"Off, Did not fire",0,EF,35,1.4,L,2,USM,171.0,438.4194712971813,3.9941537593389596,18.473182750915516,10.0,2.0,95.75,171.0,267.0506008933513,2.7220046423638213,8.61079742089588,66.5,4.0,231.0,171.0,123.65002274565096,2.547898292725923,10.85845373979542,163.0,100.0,213.5
400,0.004,2.0,"Off, Did not fire",0,EF,50,1.2,L,0,USM,171.0,519.0610136944404,5.0474586047077,27.175605725414485,21.5,1.0,86.25,171.0,183.29938369372658,1.6802587864864156,5.250411256502549,103.0,19.0,295.0,171.0,159.09355050566947,1.7614658578535338,3.384045260804325,127.0,54.0,254.0
320,0.000625,2.0,No Flash,0,RF,50,1.8,No,0,STM,171.0,684.5591247748437,4.871213798446933,24.280178200469496,3.0,0.0,16.25,171.0,322.70371472916145,4.33113748379986,25.74148956067868,18.0,2.0,231.25,171.0,395.0385661552553,7.812875099828501,73.27246512335917,97.5,35.5,188.25
400,0.0025,1.6,"Off, Did not fire",0,EF,85,1.2,L,2,USM,171.0,513.354242336615,6.70053289878213,53.56597010920498,33.0,5.75,122.25,171.0,401.57118181276405,8.004603920862518,80.64148609925299,65.5,22.75,176.75,171.0,277.9657549726225,4.103861766786831,18.607493697427447,79.0,63.0,148.25
640,0.125,8.0,"On, Fired",0,EF,24,1.4,L,2,USM,171.0,601.7283375307333,4.480551709077733,20.06185588503005,3.0,0.0,25.25,171.0,354.7640501093649,13.419433282527063,197.29849444777759,134.5,80.75,179.25,171.0,187.96051779562643,5.017900545923955,43.93339945961658,110.5,60.0,193.25
500,0.004,2.0,"Off, Did not fire",0,EF,35,1.4,L,2,USM,171.0,279.11234857132354,2.679859367721291,8.221711688561529,52.0,4.75,187.25,171.0,196.2072007470674,1.1416613749600575,0.1543218327216187,57.5,21.0,272.0,171.0,103.34608876246841,-0.2932546906727939,-1.2788012791833205,187.0,58.5,259.25
800,0.005,2.0,"Off, Did not fire",0,EF,35,1.4,L,2,USM,171.0,732.2345828865227,8.1735647229326,80.80372848617587,11.0,2.0,52.25,171.0,358.0239386200314,2.9348448533282525,8.299092225741479,23.5,9.75,120.75,171.0,137.37389103283056,1.2823852493881167,1.3005772023099036,105.5,66.0,255.25
640,0.125,8.0,"On, Fired",0,EF,24,1.4,L,2,USM,171.0,582.469748409735,4.417294537357207,19.761548262598826,6.0,0.0,25.25,171.0,587.0245549591601,14.15800192254682,212.58521297430238,91.5,59.0,148.25,171.0,302.30092881514605,5.229647403185036,36.77042563218747,68.5,40.0,164.0
400,0.0025,1.6,"Off, Did not fire",0,EF,85,1.2,L,2,USM,171.0,336.6353971658358,3.8629534421519924,18.0353632849035,45.5,9.75,153.5,171.0,291.50259968823605,3.069471553612336,10.494066154704688,52.5,9.0,202.0,171.0,214.57707312874786,3.11561951311499,10.724311172772138,101.5,60.75,182.5
320,0.001,2.0,No Flash,0,RF,50,1.8,No,0,STM,171.0,474.3948941809977,4.3026195606532385,20.24617511769416,12.0,0.0,92.25,171.0,291.9800934995398,2.888535317360679,10.0825126585258,25.0,0.0,219.25,171.0,248.87322638745212,6.088772945540516,51.67957132789722,130.0,39.75,203.5
500,0.004,2.0,"Off, Did not fire",0,EF,35,1.4,L,2,USM,171.0,465.0771105418971,8.218346475531787,82.58310272312261,51.0,13.75,149.5,171.0,283.3579753377342,4.491884566838109,26.105900525154116,95.5,17.0,212.25,171.0,252.2371775730136,3.6889760426713396,15.402200380895682,90.0,36.0,222.25
250,0.0025,1.6,"Off, Did not fire",0,EF,35,1.4,L,2,USM,171.0,458.893123109837,5.6977053778474245,43.528906779445066,14.0,1.0,103.75,171.0,297.27032888853876,6.103603315586054,56.70785419093175,67.0,5.0,259.0,171.0,236.11082209949632,2.7798733483678713,8.073035854521974,73.0,50.75,179.5
400,0.004,2.0,"Off, Did not fire",0,EF,50,1.2,L,0,USM,171.0,484.2365931288134,5.614917825332717,35.20035674673069,29.5,3.75,123.5,171.0,271.45467508407364,8.719957850018835,107.39201414521017,102.5,29.0,241.25,171.0,133.53308929812115,0.9790499278811228,0.7063816701218175,138.0,45.0,255.25
400,0.003125,2.0,"Off, Did not fire",0,EF,50,1.2,L,0,USM,171.0,485.1457174782645,6.87751102987145,52.728608152927634,60.0,21.0,135.5,171.0,198.49919316586656,1.5772379916578236,3.447077452754405,85.5,17.0,279.75,171.0,137.1835847960681,8.237818124397302,98.41488625394891,132.0,108.0,181.0
320,0.005,2.0,"Off, Did not fire",0,EF,50,1.2,L,0,USM,171.0,675.3376701695234,8.022358085487769,68.77040502076783,12.0,0.75,118.0,171.0,555.7200143732454,6.8155940812646065,61.57337495407059,25.0,1.0,59.25,171.0,216.44039667423453,3.033524240516069,10.182155158597437,116.0,62.75,184.25
400,0.003125,2.5,"Off, Did not fire",0,EF,35,1.4,L,2,USM,171.0,235.87909045207886,2.2228262007590858,5.2761972826488925,63.5,23.75,233.5,171.0,164.56899199120107,1.162063538683624,2.8076281210106737,139.0,19.0,277.0,171.0,109.51355509707463,1.9934868231178215,5.248661734298766,128.0,105.0,173.0
250,0.00625,1.8,"Off, Did not fire",0,EF,35,1.4,L,2,USM,171.0,577.8142002408733,7.285742748738406,64.40252542180818,6.0,0.0,94.25,171.0,437.3661134421596,9.51574117969777,121.51694589422462,12.5,2.0,192.5,171.0,180.8967678677538,4.099730597929319,25.15497931683676,100.5,78.0,200.0
1250,0.004,2.0,"Off, Did not fire",0,EF,35,1.4,L,2,USM,171.0,566.8794307985605,5.556622057610827,35.706978484909676,0.0,0.0,46.0,171.0,369.9948690522613,7.791877920400029,77.38243196260524,98.5,7.75,202.0,171.0,270.4309061479475,2.385220702621371,8.001298893898387,5.0,1.0,300.75
500,0.004,2.0,"Off, Did not fire",0,EF,35,1.4,L,2,USM,171.0,397.29432572086904,7.485855292355017,77.22647033668444,46.0,5.0,189.5,171.0,260.0969771066169,3.416661021588199,16.738931622149515,62.0,19.0,208.75,171.0,192.03490893584947,4.27024940398427,28.963582210302114,162.0,36.0,226.5
250,0.005,2.0,"Off, Did not fire",0,EF,50,1.2,L,0,USM,171.0,588.4730240206428,7.908406033169944,75.03909369274602,28.5,1.0,113.0,171.0,401.9516548199547,3.24230091738179,10.486320596649959,29.5,4.0,77.5,171.0,179.7344829881011,1.2581701272247237,0.45905765758675,95.5,44.75,278.25
100,0.00015625,2.2,"Off, Did not fire",0,EF,35,1.4,L,2,USM,171.0,444.866210576281,4.354620871685428,23.044648952128785,9.0,0.0,110.75,171.0,193.10982950124523,8.69846631489991,103.68491586908762,137.5,99.75,189.25,171.0,126.28328769081045,0.672817852310993,0.27294873498682737,150.0,65.75,264.0
400,0.003125,2.0,"Off, Did not fire",0,EF,50,1.2,L,0,USM,171.0,447.5259157998562,4.682570652629766,22.596137230812783,40.5,11.0,113.5,171.0,222.78759503168035,1.5472892811343004,1.6518069211117643,75.0,6.0,259.25,171.0,79.46205855626948,1.1577569351544517,0.8422430740150495,146.0,114.75,201.5
400,0.002,1.6,"Off, Did not fire",0,EF,50,1.2,L,0,USM,171.0,392.99363862535995,7.737420540040909,82.63906199442152,38.5,5.75,217.25,171.0,290.54720733040955,7.894555911311982,86.96283362767244,90.5,24.75,260.5,171.0,171.48403260216386,3.0036082682501193,15.53803550352941,138.5,63.75,205.75
125,0.004,2.0,"Off, Did not fire",0,EF,50,1.2,L,0,USM,171.0,451.7111130883321,4.726407019190744,26.448243454738495,10.5,1.0,105.25,171.0,324.540564683369,2.127495835710488,3.5830973713109575,19.5,0.0,109.25,171.0,112.20175745058542,0.5494396418008546,-0.4951755553495527,170.0,65.75,246.25
400,0.002,1.6,"Off, Did not fire",0,EF,50,1.2,L,0,USM,171.0,386.31209047866986,4.146634217677806,19.975457400655596,36.5,9.0,127.5,171.0,249.94521274671376,4.785245695713188,34.63356855920772,93.5,22.0,257.0,171.0,196.53065123537345,1.8296714715319138,3.158625564031108,124.0,31.0,235.75
400,0.16666666666666666,7.1,"On, Fired",0,EF,24,1.4,L,2,USM,171.0,528.2784244600568,6.979114906606812,67.4460975472484,4.0,1.0,66.0,171.0,607.2924735557818,11.942999536230523,151.82031257906752,93.5,57.75,149.25,171.0,286.9112858315267,3.9662789164184584,16.66775731523373,84.5,66.0,116.0
500,0.004,2.0,"Off, Did not fire",0,EF,35,1.4,L,2,USM,171.0,419.8433766745642,7.037311150613423,67.81423493629065,29.0,4.0,172.25,171.0,241.71535429095107,2.677749420178649,11.182920702001908,52.5,11.75,306.5,171.0,173.56701245484408,3.3619062769637327,14.692258323826696,115.0,74.0,193.0
6400,0.00625,1.4,"Off, Did not fire",0,EF,35,1.4,L,2,USM,171.0,420.4777695520894,4.512705627110073,29.637831022104237,4.0,0.0,75.25,171.0,460.2054822983968,13.04184931907628,187.90155906845501,127.5,55.0,180.5,171.0,238.03753314866125,3.3258397348934974,14.426067395498123,112.0,31.75,185.75
320,0.002,3.2,No Flash,0,RF,50,1.8,No,0,STM,171.0,554.9051298420299,5.117792048541743,31.585932809988392,0.0,0.0,20.25,171.0,237.80984722567734,2.231205022770372,5.551246977275353,89.5,6.5,206.5,171.0,148.3921904532041,3.271272403621912,16.210556495262498,148.0,82.0,192.0
160,0.005,1.8,No Flash,0,RF,50,1.8,No,0,STM,171.0,499.62604765964716,6.653874856972227,58.42556433190419,12.0,1.0,98.0,171.0,225.5403407652387,4.961039280635809,35.30028051837759,114.5,72.0,170.25,171.0,176.20342913093378,0.7084111032155765,-1.1864575924939484,56.5,29.0,345.0
500,0.004,2.0,"Off, Did not fire",0,EF,35,1.4,L,2,USM,171.0,335.2522371290011,3.8663958342591567,18.272649435336042,43.0,5.0,187.0,171.0,245.8580001748977,2.9333561169181177,13.563877916289009,62.5,19.0,204.0,171.0,124.9412674519512,3.440364670981781,21.00797032651443,167.5,121.75,212.25
250,0.000125,2.2,"Off, Did not fire",0,EF,35,1.4,L,2,USM,171.0,318.389502025428,3.5650088124562127,16.54570901547238,44.0,7.0,186.0,171.0,192.16340296086557,7.242595480332289,76.52314427348261,154.5,68.75,208.25,171.0,124.62876122709396,1.7871092356922647,3.7456494830442155,148.5,86.0,212.25
640,0.125,8.0,"On, Fired",0,EF,24,1.4,L,2,USM,171.0,686.1347068451646,10.480546385749923,135.03425558393684,9.0,1.0,58.25,171.0,548.1539045970575,11.37486099808939,132.85748638538686,112.0,83.75,150.25,171.0,302.4586490332191,5.685639855526428,41.044624555875345,75.0,44.75,160.75
6400,0.003125,2.0,"Off, Did not fire",0,EF,35,1.4,L,2,USM,171.0,515.8206598470053,4.751324758118433,27.078874875453323,2.0,0.0,41.5,171.0,215.99828196654713,1.505478470757233,1.4772574849853628,53.5,16.0,249.25,171.0,175.61209917030203,0.9215009536570674,-0.1455731161815197,105.5,11.75,300.75
500,0.004,2.0,"Off, Did not fire",0,EF,35,1.4,L,2,USM,171.0,354.24734252708237,4.943869396814591,33.38116156487578,36.0,4.0,203.5,171.0,207.738097583231,1.8773454706686534,4.391412084240201,88.5,19.0,271.0,171.0,129.17197233726827,3.123655361921552,11.671928767106865,153.0,99.0,198.5
320,0.0004,1.6,"Off, Did not fire",0,EF,35,1.4,L,2,USM,171.0,536.8993664435636,5.237960747350642,32.11709507872123,11.5,2.0,63.0,171.0,246.2544415843093,4.867030490118354,37.98937403130718,120.0,11.75,242.75,171.0,337.91503416169576,2.233718553816586,3.990366684833406,14.0,9.75,60.25
400,0.0015625,1.6,"Off, Did not fire",0,EF,85,1.2,L,2,USM,171.0,525.5975394134756,10.642192594753062,135.1436905221569,56.5,7.0,181.0,171.0,448.8831888002713,11.388279224814589,150.35549353095442,92.0,48.0,189.0,171.0,313.93520430177944,4.868696010884845,32.999871344325875,41.5,7.75,237.75
250,0.005,2.0,"Off, Did not fire",0,EF,50,1.2,L,0,USM,171.0,507.449697322306,7.855615085141447,73.40389799912896,28.5,1.0,156.75,171.0,400.5734658742389,5.395934650934439,39.02723785006527,47.5,5.0,125.0,171.0,240.70970911556518,6.023544723899068,44.888718108763854,139.0,94.0,181.0
100,0.000125,2.2,No Flash,0,RF,50,1.8,No,0,STM,171.0,410.86871572620373,3.38705524149532,11.815618630333068,10.0,1.0,105.25,171.0,299.2387215919758,15.309241758664633,238.3948631982006,146.5,123.0,172.0,171.0,145.45322486971543,0.7882164456667875,-0.7726895146717347,130.0,44.0,266.75
125,0.0025,2.0,"Off, Did not fire",0,EF,50,1.2,L,0,USM,171.0,290.30777041357334,2.941884808986035,10.170512759792393,42.5,10.0,210.25,171.0,163.51493146651777,0.9039761333979787,-0.029076408515774865,122.5,28.75,287.0,171.0,129.30215340434202,0.48441467902738744,-0.7709267066790129,144.5,43.75,273.25
400,0.06666666666666667,7.1,"On, Fired",0,EF,24,1.4,L,2,USM,171.0,782.9163279447555,12.939727074365786,186.87884959209418,12.0,4.0,99.0,171.0,690.0657747182511,12.741425579834333,173.19184873222002,84.5,50.75,146.25,171.0,303.01402607800185,8.711553105262738,98.86426362120501,105.5,89.75,134.0
100,0.0025,2.0,"Off, Did not fire",0,EF,35,1.4,L,2,USM,171.0,425.35900278470655,4.231786419190267,22.093269658697764,3.0,0.0,106.0,171.0,230.47730704453312,3.1161344867320073,17.47905373559439,90.0,3.0,264.0,171.0,228.79955064422657,4.831838892923582,33.46097199179601,128.0,41.75,203.0
400,0.003125,2.5,"Off, Did not fire",0,EF,35,1.4,L,2,USM,171.0,366.17982476168726,4.246360776617234,26.990008407340063,16.0,2.0,128.5,171.0,146.5448683424295,2.46500977969891,13.735649172939056,161.0,55.5,241.5,171.0,148.3906636635203,1.9840776744320057,4.494066978737856,131.0,57.75,203.0
500,0.004,2.0,"Off, Did not fire",0,EF,35,1.4,L,2,USM,171.0,289.74653524675665,3.1995417051397967,12.015105694798967,60.5,9.0,199.0,171.0,195.1090440305113,1.9910869659430603,7.653306307401371,99.5,16.0,262.0,171.0,112.53148864873334,0.7067656074993327,2.070598265638676,188.0,51.25,233.25
400,0.004,2.0,"Off, Did not fire",0,EF,35,1.4,L,2,USM,171.0,478.697818631441,5.2805851498846215,31.768142958163722,34.0,6.0,106.0,171.0,345.9341180954836,6.668600254950168,55.34579570872523,73.0,21.0,209.75,171.0,262.4440714228462,3.1606844185409098,10.292566404183235,74.5,26.0,202.0
400,0.002,1.6,"Off, Did not fire",0,EF,50,1.2,L,0,USM,171.0,390.7189686974514,3.914934690443951,16.56604712885823,28.0,4.0,140.25,171.0,301.0512051545385,7.0040398438063045,66.37579166291525,102.0,47.5,188.0,171.0,277.70182694303617,2.6533683278929865,6.735809377427822,83.5,9.0,186.0
100,0.00015625,2.2,"Off, Did not fire",0,EF,35,1.4,L,2,USM,171.0,554.8436083145411,7.403562025700751,73.28702751148691,10.0,0.0,92.0,171.0,149.59071766824303,4.45660071825328,30.456803414912102,136.5,102.5,191.0,171.0,119.4614215970997,0.25730810600477755,-1.2274297981334152,147.5,79.75,288.75
4000,0.00625,2.0,"On, Fired",0,EF,35,1.4,L,2,USM,171.0,607.487737787768,5.284364982412511,32.21940964495118,1.0,0.0,21.25,171.0,417.53863967901225,13.496079618201188,200.39623350556192,92.5,62.75,165.25,171.0,173.14810315160832,11.79492939075959,164.6113671084434,138.5,123.0,161.0
125,0.003125,2.2,"Off, Did not fire",0,EF,35,1.4,L,2,USM,171.0,337.9350205660846,3.1260630534816385,10.088883103904807,32.5,5.0,157.0,171.0,229.2548731761225,5.699619680054341,51.09844045630234,120.0,38.5,217.75,171.0,208.4056291226319,1.9046488420675616,3.063667700514827,84.5,38.5,222.5
800,0.005,2.0,"Off, Did not fire",0,EF,35,1.4,L,2,USM,171.0,730.5910652940536,9.094133933475167,99.51023205937109,20.0,1.0,69.25,171.0,415.71339285618404,3.2106324056028868,10.104905830089356,11.0,3.0,80.0,171.0,186.86153797665264,1.9054247898216865,3.564953622404511,91.5,52.0,208.5
500,0.004,2.0,"Off, Did not fire",0,EF,35,1.4,L,2,USM,171.0,550.8463800144283,8.400800295234818,94.39810656190274,17.0,2.0,81.5,171.0,383.2081679714043,6.993981909655168,62.52113322805063,66.5,18.75,190.5,171.0,311.8491472250646,3.992732159766515,18.06598659968647,39.0,10.75,241.5
100,0.00125,2.0,"Off, Did not fire",0,EF,35,1.4,L,2,USM,171.0,453.39635840233655,4.457112387040041,23.04451614043426,6.5,0.0,99.25,171.0,308.66260149635883,2.6830846419068166,7.1557998328115495,44.5,1.0,162.0,171.0,161.8832285553386,1.2471967954373984,0.8664203717195846,105.5,49.75,262.25
1250,0.003125,2.0,"Off, Did not fire",0,EF,35,1.4,L,2,USM,171.0,961.5337560702172,10.340337511075061,120.92266550344341,2.0,0.0,47.0,171.0,605.3926540890631,7.787851390341011,66.84570332362384,57.5,11.0,118.5,171.0,285.21750198313566,2.2613762237377166,4.375553969507529,45.5,12.0,175.0
500,0.004,2.0,"Off, Did not fire",0,EF,35,1.4,L,2,USM,171.0,390.021654046285,6.154712228653036,51.1581016801871,56.0,11.0,162.25,171.0,232.80282698025812,3.088533761959644,13.892445441795623,72.5,16.0,263.25,171.0,185.59145319760822,3.1829533435305364,13.07415625951759,134.0,42.75,216.0
640,0.125,8.0,"On, Fired",0,EF,24,1.4,L,2,USM,171.0,447.90689427324065,4.703988539958131,27.91864495779526,13.5,1.0,108.5,171.0,392.5787639920173,12.20929510572534,163.1776708359118,110.0,83.0,167.0,171.0,218.69794023378455,4.855765808874776,33.052193943794855,104.0,55.0,205.25
5000,0.01,1.8,"Off, Did not fire",0,EF,35,1.4,L,2,USM,171.0,649.0959337802078,7.85860956641494,74.99952213020046,3.0,0.0,36.25,171.0,382.1592231976091,11.863187916738712,167.07542823861954,96.0,28.75,204.5,171.0,159.8007548480294,0.803488608679993,0.00569025087820707,168.5,22.0,275.25
100,0.001,2.0,"Off, Did not fire",0,EF,35,1.4,L,2,USM,171.0,524.3778009460354,5.617612224003736,38.542375346752266,5.0,0.0,83.5,171.0,255.42846968378447,1.5831045122202128,1.3924613941145907,29.0,1.0,220.75,171.0,141.97380920437402,1.0911456398209618,0.6822461403246565,121.5,59.0,271.25
100,0.000125,1.8,"Off, Did not fire",0,EF,35,1.4,L,2,USM,171.0,367.78489169961836,3.2958738937419714,12.084764064414133,18.0,1.0,133.75,171.0,161.64457538067896,6.302105489852163,52.320889801998085,135.5,113.0,186.25,171.0,111.86246438148947,0.2679840404776722,-1.2106303488487613,163.0,53.75,264.0
250,0.005,2.0,"Off, Did not fire",0,EF,50,1.2,L,0,USM,171.0,465.8233302444179,7.264513290543125,64.14356088720963,26.5,1.0,179.0,171.0,386.6003063565781,6.4224111363706,59.30419328148901,54.5,3.0,148.5,171.0,129.41068348478808,1.9177147669758337,7.051051389048558,156.5,116.75,192.75
400,0.003125,2.5,"Off, Did not fire",0,EF,35,1.4,L,2,USM,171.0,293.9920943877573,2.9301094047545,10.223132050938643,47.0,18.75,170.0,171.0,170.66560872067927,1.470906502306465,4.026992064183957,148.5,16.0,266.25,171.0,155.58608951316953,2.1353442287680853,3.595877804721212,108.0,85.75,150.5
